event_name,event_source,aws_region,identity_type,user_agent_category,is_new_ip_for_identity,is_new_region_for_identity,event_hour,is_off_hours,call_frequency_10m,target_user_is_different,is_privilege_action,error_status,mfa_authenticated,data_source,attack_type,scenario_id,event_time,identity_session_id,original_event_id,source_ip,user_name,identity_arn,is_threat
UpdateAccessKey,iam.amazonaws.com,us-east-2,AssumedRole,CLI,0,0,22,1,1,1,1,0,0,synthetic,credential_activation_abuse,syn-std-th-7177,2026-04-12T22:03:04Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-005509,198.51.100.24,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
PutRolePolicy,iam.amazonaws.com,ap-southeast-1,IAMUser,Console,0,0,22,1,0,0,1,0,0,synthetic,role_inline_policy_backdoor,syn-std-th-7020,2026-04-12T22:03:58Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-008472,194.26.29.112,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
GetCallerIdentity,sts.amazonaws.com,eu-west-1,AssumedRole,Script_Tool,0,0,22,1,1,0,0,0,0,synthetic,discovery_reconnaissance,syn-seq-threat-0268,2026-04-12T22:06:01Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-005097,185.220.101.5,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
AssumeRole,sts.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,22,1,0,0,1,0,0,synthetic,none,syn-std-bg-9209,2026-04-12T22:09:26Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-002789,10.10.15.22,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
PassRole,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,22,1,1,1,1,0,1,synthetic,pass_role_privilege_escalation,syn-std-th-5029,2026-04-12T22:12:14Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-009958,10.10.15.22,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,1
ListRoles,iam.amazonaws.com,ap-southeast-1,AssumedRole,Other,0,0,22,1,2,0,0,0,1,synthetic,cloud_intrusion_threat,syn-std-th-9938,2026-04-12T22:12:19Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-013256,45.154.255.99,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,1
ListBuckets,s3.amazonaws.com,sa-east-1,AssumedRole,Script_Tool,0,0,22,1,1,0,0,0,1,synthetic,permission_probing,syn-seq-threat-0268,2026-04-12T22:13:47Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-003769,104.244.76.13,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
ListBuckets,s3.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,22,1,0,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-8147,2026-04-12T22:16:23Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-010312,10.200.1.6,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
GetObject,s3.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,22,1,3,0,0,1,0,synthetic,none,syn-std-bg-8298,2026-04-12T22:16:29Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-000806,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
UpdateAccessKey,iam.amazonaws.com,ap-southeast-1,IAMUser,Console,0,0,22,1,0,1,1,0,0,synthetic,credential_activation_abuse,syn-std-th-7205,2026-04-12T22:16:40Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-000774,45.154.255.99,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,Console,0,0,22,1,0,0,0,0,0,synthetic,discovery_reconnaissance,syn-seq-threat-0133,2026-04-12T22:16:55Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-001857,203.0.113.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
CreateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,Script_Tool,0,0,22,1,1,1,1,0,0,synthetic,rogue_credential_creation,syn-std-th-5812,2026-04-12T22:17:25Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-013441,203.0.113.88,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
GetCallerIdentity,sts.amazonaws.com,us-west-2,IAMUser,Other,0,0,22,1,0,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-1546,2026-04-12T22:17:59Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-013773,185.220.101.5,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
CreateAccessKey,iam.amazonaws.com,ap-southeast-1,AssumedRole,SDK,0,0,22,1,2,1,1,0,0,synthetic,rogue_credential_creation,syn-seq-threat-0268,2026-04-12T22:18:05Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-007328,198.51.100.24,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
PutRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,CLI,0,0,22,1,3,0,1,0,0,synthetic,none,syn-std-bg-7491,2026-04-12T22:19:48Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-001320,192.168.10.40,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
ListRoles,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,22,1,1,0,0,0,0,synthetic,permission_probing,syn-seq-threat-0133,2026-04-12T22:22:11Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-000739,185.220.101.5,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,Console,0,0,22,1,2,0,1,0,0,synthetic,unauthorized_role_assumption,syn-seq-threat-0133,2026-04-12T22:24:50Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-011303,203.0.113.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
AttachUserPolicy,iam.amazonaws.com,us-east-2,AssumedRole,Script_Tool,0,0,22,1,1,1,1,0,0,synthetic,privilege_escalation_user_policy,syn-std-th-3620,2026-04-12T22:25:59Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-002581,10.200.1.6,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
PassRole,iam.amazonaws.com,us-east-2,AssumedRole,CLI,0,0,22,1,0,1,1,1,0,synthetic,pass_role_privilege_escalation,syn-std-th-9330,2026-04-12T22:39:21Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-009157,185.220.101.5,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
GetCallerIdentity,sts.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,22,1,0,0,0,1,0,synthetic,none,syn-std-bg-9189,2026-04-12T22:42:14Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-013281,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
PutUserPolicy,iam.amazonaws.com,us-east-2,AssumedRole,SDK,0,0,22,1,0,0,1,0,0,synthetic,inline_policy_injection,syn-std-th-8747,2026-04-12T22:51:18Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-003812,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
PutRolePolicy,iam.amazonaws.com,us-east-2,IAMUser,CLI,0,0,22,1,0,0,1,0,0,synthetic,role_inline_policy_backdoor,syn-std-th-8798,2026-04-12T22:51:24Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-007606,203.0.113.88,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
PutUserPolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,23,1,1,0,1,0,0,synthetic,none,syn-std-bg-5737,2026-04-12T23:00:12Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-000537,10.200.1.6,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
UpdateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,Script_Tool,0,0,23,1,1,1,1,0,0,synthetic,credential_activation_abuse,syn-std-th-6587,2026-04-12T23:05:27Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-012044,104.244.76.13,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
AttachRolePolicy,iam.amazonaws.com,us-west-2,IAMUser,Console,0,0,23,1,0,0,1,0,0,synthetic,privilege_escalation_role_policy,syn-std-th-6017,2026-04-12T23:07:50Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-010070,198.51.100.24,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
GetCallerIdentity,sts.amazonaws.com,us-west-2,AssumedRole,Script_Tool,0,0,23,1,0,0,0,0,0,synthetic,discovery_reconnaissance,syn-seq-threat-0183,2026-04-12T23:19:02Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-008510,194.26.29.112,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
AttachRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,23,1,0,1,1,0,0,synthetic,privilege_escalation_role_policy,syn-std-th-7524,2026-04-12T23:20:22Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-007280,45.154.255.99,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
ListBuckets,s3.amazonaws.com,eu-west-1,AssumedRole,CLI,0,0,23,1,1,0,0,1,0,synthetic,permission_probing,syn-seq-threat-0183,2026-04-12T23:22:32Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-010604,198.51.100.24,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
AttachRolePolicy,iam.amazonaws.com,us-west-2,AssumedRole,CLI,0,0,23,1,2,1,1,0,0,synthetic,privilege_escalation_role_policy,syn-seq-threat-0183,2026-04-12T23:26:44Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-013561,45.154.255.99,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
AttachRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,23,1,0,0,1,0,0,synthetic,none,syn-std-bg-5075,2026-04-12T23:29:46Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-008088,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
PutUserPolicy,iam.amazonaws.com,us-east-1,AssumedRole,Script_Tool,0,0,23,1,1,1,1,1,0,synthetic,inline_policy_injection,syn-std-th-4020,2026-04-12T23:32:40Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-009530,185.220.101.5,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
CreateAccessKey,iam.amazonaws.com,sa-east-1,IAMUser,Console,0,0,23,1,0,1,1,1,0,synthetic,rogue_credential_creation,syn-std-th-4593,2026-04-12T23:35:05Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-001310,192.168.1.50,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
UpdateAccessKey,iam.amazonaws.com,us-east-2,AssumedRole,SDK,1,0,23,1,1,0,1,0,0,synthetic,none,syn-std-bg-9452,2026-04-12T23:37:28Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-012926,172.16.14.124,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
AssumeRole,sts.amazonaws.com,us-west-2,AssumedRole,SDK,0,0,23,1,0,1,1,0,0,synthetic,unauthorized_role_assumption,syn-std-th-4040,2026-04-12T23:38:18Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-010479,10.200.1.6,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
GetObject,s3.amazonaws.com,us-east-1,IAMUser,Console,0,0,23,1,1,0,0,0,1,synthetic,none,syn-std-bg-1894,2026-04-12T23:39:43Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-009956,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
PassRole,iam.amazonaws.com,us-east-1,IAMUser,Script_Tool,0,0,23,1,2,0,1,1,0,synthetic,pass_role_privilege_escalation,syn-std-th-3552,2026-04-12T23:43:33Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-004219,45.154.255.99,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
AttachUserPolicy,iam.amazonaws.com,us-east-1,AssumedRole,Script_Tool,0,0,23,1,0,1,1,1,0,synthetic,privilege_escalation_user_policy,syn-std-th-7077,2026-04-12T23:58:28Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-008331,45.154.255.99,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
CreateAccessKey,iam.amazonaws.com,sa-east-1,AssumedRole,Other,0,0,0,1,0,0,1,0,0,synthetic,rogue_credential_creation,syn-std-th-9002,2026-04-13T00:02:15Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-012941,194.26.29.112,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
PutRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,Script_Tool,0,0,0,1,0,1,1,1,0,synthetic,role_inline_policy_backdoor,syn-std-th-6235,2026-04-13T00:03:11Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-007850,198.51.100.24,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
AttachRolePolicy,iam.amazonaws.com,eu-west-1,IAMUser,CLI,0,0,0,1,0,0,1,0,0,synthetic,privilege_escalation_role_policy,syn-std-th-9524,2026-04-13T00:03:52Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-009279,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,SDK,0,0,0,1,0,1,1,0,0,synthetic,unauthorized_role_assumption,syn-std-th-6974,2026-04-13T00:08:20Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-003515,198.51.100.24,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
PassRole,iam.amazonaws.com,us-east-1,IAMUser,Other,0,0,0,1,1,1,1,1,0,synthetic,pass_role_privilege_escalation,syn-std-th-9552,2026-04-13T00:10:28Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-005419,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
AttachRolePolicy,iam.amazonaws.com,us-east-2,AssumedRole,Script_Tool,0,0,0,1,0,0,1,1,0,synthetic,privilege_escalation_role_policy,syn-std-th-9432,2026-04-13T00:20:00Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-012997,194.26.29.112,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
UpdateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,Script_Tool,0,0,0,1,0,1,1,1,0,synthetic,credential_activation_abuse,syn-std-th-9308,2026-04-13T00:25:17Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-001625,104.244.76.13,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,1
PassRole,iam.amazonaws.com,sa-east-1,AssumedRole,SDK,0,0,0,1,1,0,1,0,0,synthetic,pass_role_privilege_escalation,syn-std-th-8920,2026-04-13T00:25:33Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-012848,192.168.10.40,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
PassRole,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,0,1,0,0,1,0,0,synthetic,none,syn-std-bg-4800,2026-04-13T00:25:57Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-013090,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
AttachUserPolicy,iam.amazonaws.com,us-west-2,IAMUser,Script_Tool,0,0,0,1,0,1,1,0,0,synthetic,privilege_escalation_user_policy,syn-std-th-6554,2026-04-13T00:27:00Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-009631,104.244.76.13,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
PutUserPolicy,iam.amazonaws.com,sa-east-1,AssumedRole,SDK,0,0,0,1,1,1,1,1,0,synthetic,inline_policy_injection,syn-std-th-4766,2026-04-13T00:30:19Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-009052,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
GetObject,s3.amazonaws.com,sa-east-1,AssumedRole,SDK,0,0,0,1,1,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-6737,2026-04-13T00:31:32Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-006903,10.100.4.15,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
UpdateAccessKey,iam.amazonaws.com,us-east-1,IAMUser,Console,1,0,0,1,0,0,1,0,0,synthetic,none,syn-std-bg-8955,2026-04-13T00:36:04Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-010831,172.16.19.19,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
ListRoles,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,0,1,1,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-2046,2026-04-13T00:40:33Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-004478,192.168.10.40,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
ListRoles,iam.amazonaws.com,us-west-2,IAMUser,Script_Tool,0,0,0,1,0,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-9773,2026-04-13T00:48:59Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-011190,104.244.76.13,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
ListBuckets,s3.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,0,1,0,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-4916,2026-04-13T00:54:15Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-004639,203.0.113.88,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
UpdateAccessKey,iam.amazonaws.com,us-west-2,IAMUser,Console,0,0,0,1,0,1,1,1,0,synthetic,credential_activation_abuse,syn-std-th-7566,2026-04-13T00:59:00Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-009931,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
AttachUserPolicy,iam.amazonaws.com,us-west-2,IAMUser,CLI,0,0,1,1,0,1,1,1,0,synthetic,privilege_escalation_user_policy,syn-std-th-3651,2026-04-13T01:00:20Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-000155,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
UpdateAccessKey,iam.amazonaws.com,us-west-2,IAMUser,Console,0,0,1,1,0,0,1,0,0,synthetic,credential_activation_abuse,syn-std-th-2333,2026-04-13T01:05:25Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-000266,185.220.101.5,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
AttachUserPolicy,iam.amazonaws.com,us-west-2,AssumedRole,SDK,0,0,1,1,0,0,1,1,0,synthetic,privilege_escalation_user_policy,syn-std-th-6163,2026-04-13T01:07:36Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-006073,104.244.76.13,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,1
DescribeSecurityGroups,ec2.amazonaws.com,us-east-2,AssumedRole,SDK,0,0,1,1,0,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-5683,2026-04-13T01:09:51Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-007148,198.51.100.24,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,Console,0,0,1,1,1,0,0,0,0,synthetic,discovery_reconnaissance,syn-seq-threat-0169,2026-04-13T01:12:36Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-004274,198.51.100.24,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
UpdateAccessKey,iam.amazonaws.com,us-east-2,AssumedRole,Script_Tool,0,0,1,1,0,0,1,1,0,synthetic,credential_activation_abuse,syn-std-th-1816,2026-04-13T01:13:11Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-012279,198.51.100.24,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
ListRoles,iam.amazonaws.com,us-east-1,IAMUser,SDK,0,0,1,1,1,0,0,1,0,synthetic,permission_probing,syn-seq-threat-0169,2026-04-13T01:20:22Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-005694,185.220.101.5,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
PutUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,Script_Tool,0,0,1,1,1,1,1,0,0,synthetic,inline_policy_injection,syn-seq-threat-0169,2026-04-13T01:26:58Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-003808,194.26.29.112,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
PassRole,iam.amazonaws.com,us-west-2,IAMUser,Script_Tool,0,0,1,1,0,1,1,0,0,synthetic,pass_role_privilege_escalation,syn-std-th-5033,2026-04-13T01:27:45Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-006564,194.26.29.112,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
AttachUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,1,1,2,0,1,0,1,synthetic,none,syn-std-bg-2229,2026-04-13T01:27:48Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-002320,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
ListRoles,iam.amazonaws.com,us-east-1,IAMUser,CLI,0,0,1,1,1,0,0,0,1,synthetic,none,syn-std-bg-8565,2026-04-13T01:28:09Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-001614,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
PassRole,iam.amazonaws.com,us-west-2,IAMUser,CLI,0,0,1,1,2,1,1,0,1,synthetic,none,syn-std-bg-9266,2026-04-13T01:30:02Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-008006,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
ListUsers,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,1,1,0,0,0,0,1,synthetic,cloud_intrusion_threat,syn-std-th-5477,2026-04-13T01:35:16Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-009857,194.26.29.112,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,1
PutUserPolicy,iam.amazonaws.com,us-west-2,IAMUser,Other,0,0,1,1,3,0,1,0,0,synthetic,inline_policy_injection,syn-std-th-9056,2026-04-13T01:35:28Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-010974,104.244.76.13,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
AttachUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,1,0,1,1,0,0,1,0,1,synthetic,none,syn-std-bg-8022,2026-04-13T01:38:15Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-013939,172.16.50.207,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,Script_Tool,0,0,1,1,0,1,1,0,0,synthetic,unauthorized_role_assumption,syn-std-th-6664,2026-04-13T01:45:57Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-011519,198.51.100.24,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,Script_Tool,0,0,1,1,1,0,1,0,0,synthetic,unauthorized_role_assumption,syn-std-th-2753,2026-04-13T01:47:53Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-000227,104.244.76.13,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
PutUserPolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,1,1,0,0,1,0,0,synthetic,none,syn-std-bg-4139,2026-04-13T01:49:08Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-004787,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
PutUserPolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,1,1,0,0,1,0,0,synthetic,none,syn-std-bg-7009,2026-04-13T01:53:21Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-004033,172.16.29.147,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
DescribeInstances,ec2.amazonaws.com,us-west-2,AssumedRole,Other,0,0,2,1,0,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-1945,2026-04-13T02:07:21Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-011873,185.220.101.5,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
PutRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,Script_Tool,0,0,2,1,0,1,1,1,0,synthetic,role_inline_policy_backdoor,syn-std-th-1772,2026-04-13T02:07:22Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-004638,194.26.29.112,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
GetCallerIdentity,sts.amazonaws.com,ap-southeast-1,IAMUser,Console,0,0,2,1,0,0,0,0,0,synthetic,discovery_reconnaissance,syn-seq-threat-0131,2026-04-13T02:18:16Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-013842,194.26.29.112,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
AssumeRole,sts.amazonaws.com,us-west-2,IAMUser,CLI,0,0,2,1,0,1,1,0,0,synthetic,unauthorized_role_assumption,syn-std-th-4077,2026-04-13T02:19:14Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-008226,194.26.29.112,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
DescribeInstances,ec2.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,2,1,0,0,0,0,0,synthetic,none,syn-seq-benign-0146,2026-04-13T02:23:45Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-002117,172.16.2.94,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
PutRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,2,1,0,1,1,0,1,synthetic,role_inline_policy_backdoor,syn-std-th-8055,2026-04-13T02:24:51Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-003474,198.51.100.24,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
